domain,instance,solver,time(s),memory(kB),identified as unsolvable,status
sync-impossible,instance_1_5,verified-encoder,0.00,8080,true,okay,okok+ Domain File: ./ground-pddl-problems/sync-impossible/instance_1_5_domain.pddl + Problem File: ./ground-pddl-problems/sync-impossible/instance_1_5_problem.pddl + Network File: ./muntax-dir/sync-impossible/instance_1_5.muntax + {"automata": [{"name": "main", "nodes": [{"id": 0, "name": "init", "invariant": ""}, {"id": 1, "name": "planning", "invariant": ""}, {"id": 2, "name": "goal", "invariant": ""}], "committed": [], "urgent": [0, 2], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 0", "label": "", "update": "planning_lock := 1, acts_active := 0, var_exd_r0 := 1, var_exc_r0 := 1"}, {"source": 1, "target": 2, "guard": "planning_lock = 1 && acts_active = 0 && var_pg_r0 = 1", "label": "", "update": "planning_lock := 2"}, {"source": 2, "target": 2, "guard": "", "label": "", "update": ""}]}, {"name": "act__c1_r0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exc_r0 = 0 && lock_pb_r0_p0 = 0 && lock_pb_r0_p1 = 0 && lock_pb_r0_p2 = 0 && lock_pb_r0_p3 = 0 && lock_pb_r0_p4 = 0 && var_exd_r0 = 1 && var_exc_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c2_r0_ >= 0 && end__c1_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c2_r0_ > 0 && end__c1_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exc_r0 := 0, var_pb_r0_p0 := 0, var_pb_r0_p1 := 0, var_pb_r0_p2 := 0, var_pb_r0_p3 := 0, var_pb_r0_p4 := 0, var_pa_r0 := 1, start__c1_r0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c1_r0_ <= 2 && start__c1_r0_ >= 2", "label": "", "update": "end__c1_r0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1 && lock_pa_r0 = 0 && var_pb_r0_p0 = 1 && var_pb_r0_p1 = 1 && var_pb_r0_p2 = 1 && var_pb_r0_p3 = 1 && var_pb_r0_p4 = 1", "label": "", "update": "acts_active := acts_active + -1, var_pa_r0 := 0, var_exc_r0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c1_r0_ <= 2 && start__c1_r0_ >= 2", "label": "", "update": "end__c1_r0_ := 0"}]}, {"name": "act__c2_r0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exc_r0 = 0 && lock_px_r0_p0 = 0 && lock_px_r0_p1 = 0 && lock_px_r0_p2 = 0 && lock_px_r0_p3 = 0 && lock_px_r0_p4 = 0 && var_exc_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c2_r0_ >= 0 && end__c1_r0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c2_r0_ > 0 && end__c1_r0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exc_r0 := 0, var_px_r0_p0 := 0, var_px_r0_p1 := 0, var_px_r0_p2 := 0, var_px_r0_p3 := 0, var_px_r0_p4 := 0, start__c2_r0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c2_r0_ <= 4 && start__c2_r0_ >= 4", "label": "", "update": "end__c2_r0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1 && var_px_r0_p0 = 1 && var_px_r0_p1 = 1 && var_px_r0_p2 = 1 && var_px_r0_p3 = 1 && var_px_r0_p4 = 1", "label": "", "update": "acts_active := acts_active + -1, var_exc_r0 := 1, var_pg_r0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c2_r0_ <= 4 && start__c2_r0_ >= 4", "label": "", "update": "end__c2_r0_ := 0"}]}, {"name": "act__d_r0_p0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p0 := 1, start__d_r0_p0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p0_ <= 22 && start__d_r0_p0_ >= 22", "label": "", "update": "end__d_r0_p0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p0_ <= 22 && start__d_r0_p0_ >= 22", "label": "", "update": "end__d_r0_p0_ := 0"}]}, {"name": "act__d_r0_p1_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p1 := 1, start__d_r0_p1_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p1_ <= 18 && start__d_r0_p1_ >= 18", "label": "", "update": "end__d_r0_p1_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p1 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p1_ <= 18 && start__d_r0_p1_ >= 18", "label": "", "update": "end__d_r0_p1_ := 0"}]}, {"name": "act__d_r0_p2_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p2 := 1, start__d_r0_p2_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p2_ <= 10 && start__d_r0_p2_ >= 10", "label": "", "update": "end__d_r0_p2_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p2 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p2_ <= 10 && start__d_r0_p2_ >= 10", "label": "", "update": "end__d_r0_p2_ := 0"}]}, {"name": "act__d_r0_p3_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p3 := 1, start__d_r0_p3_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p3_ <= 14 && start__d_r0_p3_ >= 14", "label": "", "update": "end__d_r0_p3_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p3 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p3_ <= 14 && start__d_r0_p3_ >= 14", "label": "", "update": "end__d_r0_p3_ := 0"}]}, {"name": "act__d_r0_p4_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p4_ >= 0 && end__d_r0_p3_ >= 0 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p4_ > 0 && end__d_r0_p3_ > 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p4 := 1, start__d_r0_p4_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p4_ <= 49 && start__d_r0_p4_ >= 49", "label": "", "update": "end__d_r0_p4_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p4 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p4_ >= 0 && start__d_r0_p3_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p4_ > 0 && start__d_r0_p3_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p4_ <= 49 && start__d_r0_p4_ >= 49", "label": "", "update": "end__d_r0_p4_ := 0"}]}], "clocks": "start__c1_r0_, start__c2_r0_, start__d_r0_p0_, start__d_r0_p1_, start__d_r0_p2_, start__d_r0_p3_, start__d_r0_p4_, end__c1_r0_, end__c2_r0_, end__d_r0_p0_, end__d_r0_p1_, end__d_r0_p2_, end__d_r0_p3_, end__d_r0_p4_", "vars": "acts_active[0:7], planning_lock[0:2], lock_exd_r0[0:7], lock_exc_r0[0:7], lock_pa_r0[0:7], lock_px_r0_p0[0:7], lock_pb_r0_p0[0:7], lock_px_r0_p1[0:7], lock_pb_r0_p1[0:7], lock_px_r0_p2[0:7], lock_pb_r0_p2[0:7], lock_px_r0_p3[0:7], lock_pb_r0_p3[0:7], lock_px_r0_p4[0:7], lock_pb_r0_p4[0:7], var_exd_r0[0:1], var_exc_r0[0:1], var_pa_r0[0:1], var_pg_r0[0:1], var_px_r0_p0[0:1], var_pb_r0_p0[0:1], var_px_r0_p1[0:1], var_pb_r0_p1[0:1], var_px_r0_p2[0:1], var_pb_r0_p2[0:1], var_px_r0_p3[0:1], var_pb_r0_p3[0:1], var_px_r0_p4[0:1], var_pb_r0_p4[0:1]", "formula": "E<> main.goal", "broadcast": []} + Total Time: : 0.004 |
sync-impossible,instance_1_5,model-converter,0.02,12152,true,okay,|
sync-impossible,instance_1_5,tck-covreach,,,false,okay,|
sync-impossible,instance_1_5,cert-conv,0.03,15000,false,1,Traceback (most recent call last):   File "<frozen runpy>", line 198, in _run_module_as_main   File "<frozen runpy>", line 88, in _run_code   File "/home/david/work/tchecker-experiments/convert_models/convert_certificate.py", line 265, in <module>     _, binary = convert_from_files(                 ~~~~~~~~~~~~~~~~~~^         certificate_file, renaming_file, is_buechi, compute_nums, is_imitator, ignore_vars, model_file)         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File "/home/david/work/tchecker-experiments/convert_models/convert_certificate.py", line 235, in convert_from_files     return convert_from_renaming_file(certificate, renaming_file, is_buechi, compute_nums, is_imitator, ignore_vars, model_file)   File "/home/david/work/tchecker-experiments/convert_models/convert_certificate.py", line 217, in convert_from_renaming_file     certificate = read_string(certificate, is_imitator)   File "/home/david/work/tchecker-experiments/convert_models/read_dot.py", line 452, in read_string     if re.match(start_re, lines[0]) is None:                           ~~~~~^^^ IndexError: list index out of range Command exited with non-zero status 1 |
sync-impossible,instance_1_5,muntac-cert-check,,,,file missing,No certificate to check. Expected: ./muntax-dir/sync-impossible/instance_1_5.cert
sync-impossible,instance_1_5,tamer-ctp,0.00,5420,false,1,ERROR: An error of type ParserError was thrown during the execution of TAMER. The reported error is: ParserError: syntax error at line 3 Command exited with non-zero status 1 |
sync-impossible,instance_1_5,tamer-ftp,0.00,5416,false,1,ERROR: An error of type ParserError was thrown during the execution of TAMER. The reported error is: ParserError: syntax error at line 3 Command exited with non-zero status 1 |
sync-impossible,instance_1_5,tamer-ctp-ground,,,false,okay,|
sync-impossible,instance_1_5,tamer-ftp-ground,,,false,okay,|
sync-impossible,instance_1_5,tfd,0.07,15424,true,okay,Parsing... Contains quantified condition(s): True Instantiating... Starting instantiation [26 rules]... Finding invariants... Finding invariants... 14 initial candidates [0.000s CPU, 0.001s wall-clock] Checking invariant weight... [0.000s CPU, 0.000s wall-clock] Instantiating groups... Choosing groups... 16 uncovered facts (before using the results from the invariant synthesis) 16 uncovered facts Building translation key... Building STRIPS to SAS dictionary... Translating task... Processing axioms... Found 0 axioms that are always true and 0 that are always false constrained 8 conditions Writing output... Done! contains_quantified_conditions: 1 Building causal graph... The causal graph is not acyclic. 23 variables of 23 necessary 7 of 7 operators necessary. 2 of 2 Axiom_relational rules necessary. 0 of 0 Axiom_functional rules necessary. Building domain transition graphs... solveable in poly time 0 Building successor generator... all_operator_indices.size(): 7 Writing output... printing SG 23 done Planner Paramters: Anytime Search: Enabled Timeout if plan was found: 0 seconds (no timeout) Timeout while no plan was found: 0 seconds (no timeout) Greedy Search: Disabled Verbose: Enabled Lazy Heuristic Evaluation: Enabled Use caching in heuristic. Cyclic CG heuristic: Enabled Preferred Operators: Enabled Makespan heuristic: Disabled Preferred Operators: Disabled No Heuristic: Disabled Cg Heuristic Zero Cost Waiting Transitions: Enabled Cg Heuristic Fire Waiting Transitions Only If Local Problems Matches State: Disabled PrefOpsOrderedMode: Enabled with 1 goals PrefOpsCheapestMode: Enabled with 1 goals PrefOpsMostExpensiveMode: Disabled with 1000 goals PrefOpsRandMode: Disabled with 1000 goals PrefOpsConcurrentMode: Disabled Reset after solution was found: Enabled Reward only preferred operators queue: Disabled GValues by: Timestamp Queue management mode: Priority based Known by logical state only filtering: Disabled use_subgoals_to_break_makespan_ties: Disabled Reschedule plans: Enabled Epsilonize internally: Enabled Epsilonize externally: Disabled Keep original plans: Enabled Plan name: "/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_5_plan.pddl" Plan monitor file: "" (no monitoring) Monitoring verify timestamps: Disabled Contains universal conditions: 1 Disabling rescheduling because of universal conditions in original task! Giving prior boost to open list 0 INIT Open list sizes (priorities): 0 (-5000), 0 (0), 0 (0), 0 (0), Initializing cyclic causal graph heuristic...done. Search Time: 0 sec. Expanded Nodes: 1 state(s). Rate: inf Nodes/s (over 0.0s) inf Nodes/s (total average) Generated Nodes: 0 state(s). Rate: -nan Nodes/s (over 0.0s) -nan Nodes/s (total average) Overall branching factor by list sizes: 0 Averaged overall branching factor: Mean 0.00 Std: 0.00 (Num: 0) Branching factors by open list: OpenList sizes: 0 0 0 0 Heuristic Computations (per heuristic): 1 Total: 1 Number of cache hits in heuristic (per heuristic): 0 Total: 0 Best heuristic values of queues: [0: -1] [1: -1] [2: -1] [3: -1] Completely explored state space -- no solution! Search time: 0 seconds - Walltime: 5.10216e-05 seconds Total time: 0 seconds - Walltime: 0.000298023 seconds ('translate/translate.py', '/home/david/work/tchecker-experiments/pddl-domains/sync-impossible/domain.pddl', '/home/david/work/tchecker-experiments/pddl-domains/sync-impossible/instances/instance_1_5.pddl') {} ('preprocess/preprocess',) {'stdin': <_io.TextIOWrapper name='output.sas' mode='r' encoding='UTF-8'>} ('search/search', 'y+Y+a+e+r+O+1+C+1+b', 'p', '/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_5_plan.pddl') {'stdin': <_io.TextIOWrapper name='output' mode='r' encoding='UTF-8'>} Traceback (most recent call last): File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 44, in <module> main(domain, problem, result_name, config) ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 25, in main run("search/search", config, "p", result_name, input="output") ~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 20, in run subprocess.check_call(sum([arg.split("+") for arg in args],[]), **redirections) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/usr/lib/python3.13/subprocess.py", line 419, in check_call raise CalledProcessError(retcode, cmd) subprocess.CalledProcessError: Command '['search/search', 'y', 'Y', 'a', 'e', 'r', 'O', '1', 'C', '1', 'b', 'p', '/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_5_plan.pddl']' returned non-zero exit status 1. |
sync-impossible,instance_1_5,optic,,,false,okay,|
sync-impossible,instance_1_5,popf3-ground,,,false,okay,|
sync-impossible,instance_1_5,nextflap,0.08,5280,true,okay,;Parsing time: 0 ;Preprocessing time: 0 terminate called after throwing an instance of 'PlannerException' what(): Goals not reached |
